,time,open,high,low,close,vwap,volume,count
303,1699448400,1.06695,1.06723,1.06601,1.06671,1.06665,118881.76640924,609
304,1699452000,1.06683,1.06900,1.06674,1.06899,1.06823,384669.09157779,795
305,1699455600,1.06899,1.07045,1.06834,1.07021,1.06918,394988.83658018,1060
306,1699459200,1.07018,1.07127,1.07008,1.07116,1.07059,116257.66307751,850
307,1699462800,1.07107,1.07116,1.06982,1.07039,1.07027,103163.69664258,489
308,1699466400,1.07025,1.07095,1.07007,1.07054,1.07058,133887.70810010,593
309,1699470000,1.07045,1.07096,1.06998,1.07014,1.07059,180434.01980830,794
310,1699473600,1.07017,1.07074,1.06985,1.07059,1.07040,103093.29202381,987
311,1699477200,1.07060,1.07080,1.07027,1.07040,1.07053,158143.35154149,897
312,1699480800,1.07038,1.07094,1.07030,1.07058,1.07063,152303.03266994,661
313,1699484400,1.07053,1.07078,1.07042,1.07075,1.07056,74616.56392934,556
314,1699488000,1.07079,1.07096,1.06986,1.07026,1.07041,101126.22614035,584
315,1699491600,1.07013,1.07129,1.07000,1.07114,1.07082,210773.53662752,561
316,1699495200,1.07113,1.07159,1.07091,1.07101,1.07118,162336.96457900,503
317,1699498800,1.07102,1.07111,1.07045,1.07069,1.07080,146232.15873722,809
318,1699502400,1.07058,1.07128,1.07057,1.07103,1.07088,95827.88631867,733
319,1699506000,1.07092,1.07116,1.07026,1.07039,1.07091,88605.30970442,521
320,1699509600,1.07033,1.07105,1.07011,1.07079,1.07072,105640.61609836,636
321,1699513200,1.07076,1.07100,1.07002,1.07027,1.07059,174768.18624139,1324
322,1699516800,1.07026,1.07099,1.06915,1.06997,1.06999,196920.85321355,1122
323,1699520400,1.06997,1.07036,1.06924,1.06924,1.06980,244078.85505296,1164
324,1699524000,1.06928,1.06957,1.06786,1.06819,1.06872,761464.43689205,1508
325,1699527600,1.06819,1.06858,1.06729,1.06811,1.06785,262749.09824842,1501
326,1699531200,1.06821,1.06905,1.06797,1.06831,1.06825,999223.89770458,2228
327,1699534800,1.06838,1.07028,1.06821,1.07004,1.06890,1349487.14466429,2642
328,1699538400,1.07012,1.07214,1.06912,1.07201,1.07023,948506.19845711,2467
329,1699542000,1.07188,1.07212,1.06930,1.07090,1.07047,1682256.78210167,4388
330,1699545600,1.07086,1.07160,1.06854,1.06992,1.07014,4331687.55746639,10394
331,1699549200,1.06994,1.07028,1.06855,1.06966,1.06984,512805.25575622,1934
332,1699552800,1.06970,1.06980,1.06638,1.06846,1.06815,453478.77524506,1155
333,1699556400,1.06847,1.06854,1.06515,1.06588,1.06643,245068.27963505,930
334,1699560000,1.06596,1.06681,1.06536,1.06574,1.06605,274695.33301449,1344
335,1699563600,1.06551,1.06628,1.06520,1.06609,1.06580,387518.79730901,1167
