,time,open,high,low,close,vwap,volume,count
325,1700830800,0.86786,0.86788,0.86784,0.86787,0.86786,2256.22444473,6
326,1700831100,0.86772,0.86781,0.86769,0.86769,0.86773,2742.93469371,7
327,1700831400,0.86768,0.86773,0.86754,0.86767,0.86766,7879.20834383,12
328,1700831700,0.86759,0.86795,0.86759,0.86795,0.86785,3766.68999962,5
329,1700832000,0.86800,0.86810,0.86794,0.86797,0.86796,3801.64585874,10
330,1700832300,0.86795,0.86796,0.86784,0.86784,0.86792,3913.79234234,9
331,1700832600,0.86781,0.86786,0.86763,0.86780,0.86778,5699.31680874,13
332,1700832900,0.86782,0.86785,0.86776,0.86776,0.86779,367.12258710,3
333,1700833200,0.86778,0.86804,0.86767,0.86793,0.86784,8381.50920856,13
334,1700833500,0.86818,0.86818,0.86818,0.86818,0.86818,352.91955319,1
335,1700833800,0.86816,0.86818,0.86816,0.86818,0.86817,2865.73683638,2
336,1700834100,0.86812,0.86816,0.86792,0.86792,0.86804,2717.42481978,6
337,1700834400,0.86780,0.86788,0.86756,0.86764,0.86768,7051.08326113,22
338,1700834700,0.86756,0.86756,0.86736,0.86736,0.86743,17008.53106948,24
339,1700835000,0.86735,0.86755,0.86704,0.86723,0.86729,129970.29560447,177
340,1700835300,0.86733,0.86738,0.86695,0.86701,0.86715,73294.63572812,143
